date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:58:06	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.ac.delayed	(from http://fiisha.com/news)
05:58:06	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.ad.delayed	(from http://fiisha.com/news)
05:58:06	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.ae.delayed	(from http://fiisha.com/news)
05:58:07	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:35%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/news)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.b0.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.b1.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.b2.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.b3.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.b4.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.b5.delayed	(from http://fiisha.com/page?name=about-us)
05:58:07	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.b6.delayed	(from http://fiisha.com/page?name=about-us)
05:58:08	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:36%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/page?name=about-us)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.b8.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.b9.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.ba.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.bb.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.bc.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.bd.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:08	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.be.delayed	(from http://fiisha.com/page?name=privacy-policy)
05:58:09	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:37%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/page?name=privacy-policy)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.c0.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.c1.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.c2.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.c3.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.c4.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.c5.delayed	(from http://fiisha.com/contact)
05:58:09	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.c6.delayed	(from http://fiisha.com/contact)
05:58:10	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:38%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/contact)
05:58:10	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.c8.delayed	(from http://fiisha.com/login)
05:58:11	81791/81791	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202020%2003:52:39%20GMT	http://fiisha.com/forgotPassword	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/forgotPassword.html	(from http://fiisha.com/login)
05:58:12	1138/1138	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:41%20GMT	http://fiisha.com/login/facebook	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/login/facebook.ca.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.cb.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.cc.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.cd.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.ce.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.cf.delayed	(from http://fiisha.com/login)
05:58:12	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.d0.delayed	(from http://fiisha.com/login)
05:58:13	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:41%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/login)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.d2.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.d3.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.d4.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.d5.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.d6.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.d7.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:13	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.d8.delayed	(from http://fiisha.com/shop?category=n-a)
05:58:14	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:52:42%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/shop?category=n-a)
05:58:14	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.da.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:15	3242/3242	---M--	200	added ('OK')	image/jpeg	etag:%22a782076-caa-5a5560963f4b5%22	http://fiisha.com/images/media/2020/05/4Nxc111602.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/4Nxc111602.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:15	4516/4516	---M--	200	added ('OK')	image/jpeg	etag:%22a7820a0-11a4-5a55609b5b281%22	http://fiisha.com/images/media/2020/05/qbi0a11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/qbi0a11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:17	4516/4516	---M--	200	added ('OK')	image/jpeg	etag:%22a78209d-11a4-5a55609afb358%22	http://fiisha.com/images/media/2020/05/Hi79h11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/Hi79h11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:17	4516/4516	---M--	200	added ('OK')	image/jpeg	etag:%22a78209a-11a4-5a55609a80e50%22	http://fiisha.com/images/media/2020/05/hwnI011802.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/hwnI011802.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:17	3663/3663	---M--	200	added ('OK')	image/jpeg	etag:%22a782097-e4f-5a55609a50110%22	http://fiisha.com/images/media/2020/05/8KiFb11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/8KiFb11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:18	1601/1601	---M--	200	added ('OK')	image/jpeg	etag:%22a782077-641-5a55609645275%22	http://fiisha.com/images/media/2020/05/thumbnail15891638264Nxc111602.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail15891638264Nxc111602.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:18	1608/1608	---M--	200	added ('OK')	image/jpeg	etag:%22a7820a1-648-5a55609b78359%22	http://fiisha.com/images/media/2020/05/thumbnail1589163832qbi0a11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589163832qbi0a11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:19	1608/1608	---M--	200	added ('OK')	image/jpeg	etag:%22a78209e-648-5a55609b01cd0%22	http://fiisha.com/images/media/2020/05/thumbnail1589163831Hi79h11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589163831Hi79h11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:19	5892/5892	---M--	200	added ('OK')	image/jpeg	etag:%22a78209f-1704-5a55609b08260%22	http://fiisha.com/images/media/2020/05/medium1589163831Hi79h11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589163831Hi79h11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:19	1608/1608	---M--	200	added ('OK')	image/jpeg	etag:%22a78209b-648-5a55609a873e0%22	http://fiisha.com/images/media/2020/05/thumbnail1589163831hwnI011802.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589163831hwnI011802.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:20	5892/5892	---M--	200	added ('OK')	image/jpeg	etag:%22a78209c-1704-5a55609a8c5e8%22	http://fiisha.com/images/media/2020/05/medium1589163831hwnI011802.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589163831hwnI011802.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:20	1638/1638	---M--	200	added ('OK')	image/jpeg	etag:%22a782098-666-5a55609a5a908%22	http://fiisha.com/images/media/2020/05/thumbnail15891638318KiFb11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail15891638318KiFb11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:21	5218/5218	---M--	200	added ('OK')	image/jpeg	etag:%22a782099-1462-5a55609a64548%22	http://fiisha.com/images/media/2020/05/medium15891638318KiFb11502.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium15891638318KiFb11502.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:25	530661/530661	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jun%202020%2003:52:50%20GMT	http://fiisha.com/shop?category=%d8%aa%d9%83%d9%8a%d9%8a%d9%81%d8%a7%d8%aa	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shop5724	(from http://fiisha.com/product-detail/1-3)
05:58:25	82026/82026	---MCZ	200	added ('OK')	application/javascript	etag:W/%221406a-5a6e50c2d3e50%22	https://static.addtoany.com/menu/page.js	C:/Users/EL-MaHaL/Downloads/Fisha/static.addtoany.com/menu/page.js	(from http://fiisha.com/product-detail/1-3)
05:58:27	193259/193259	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202020%2003:52:55%20GMT	http://fiisha.com/product-detail/8-3	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/8-3.html	(from http://fiisha.com/product-detail/1-3)
05:58:28	4844/4844	---M--	200	added ('OK')	image/jpeg	etag:%22a782081-12ec-5a556097463bd%22	http://fiisha.com/images/media/2020/05/medium1589163827KCPTF11102.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589163827KCPTF11102.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:30	193291/193291	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202020%2003:52:57%20GMT	http://fiisha.com/product-detail/11-3	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/11-3.html	(from http://fiisha.com/product-detail/1-3)
05:58:30	4923/4923	---M--	200	added ('OK')	image/jpeg	etag:%22a78208d-133b-5a556098dcba7%22	http://fiisha.com/images/media/2020/05/medium1589163829QhA9A11602.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589163829QhA9A11602.jpg	(from http://fiisha.com/product-detail/1-3)
05:58:32	198221/198221	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202020%2003:52:59%20GMT	http://fiisha.com/product-detail/12-3	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/12-3.html	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.f0.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.f1.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.f2.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.f3.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.f4.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:33	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.f5.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:34	204287/204287	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202020%2003:53:01%20GMT	http://fiisha.com/product-detail/4-4-5	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/4-4-5.html	(from http://fiisha.com/product-detail/1-3)
05:58:34	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Jun%202020%2003:53:02%20GMT	http://fiisha.com/product-detail/web/	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/web/index.html	(from http://fiisha.com/product-detail/1-3)
05:58:36	531759/531759	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jun%202020%2003:53:03%20GMT	http://fiisha.com/product-detail/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/product-detail/shipping-address.f605d1.delayed	(from http://fiisha.com/product-detail/1-3)
05:58:37	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.f7.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	529690/529690	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jun%202020%2003:53:06%20GMT	http://fiisha.com/shop?category=%d9%82%d8%b3%d9%85	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shopbfb5	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.f9.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.fa.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.fb.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.fc.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.fd.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.fe.delayed	(from http://fiisha.com/product-detail/lowinstock)
05:58:39	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.ff.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:40	10842/10842	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d4-2a5a-5a558863e1299%22	http://fiisha.com/images/media/2020/05/MAzbU11805.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/MAzbU11805.jpg	(from http://fiisha.com/product-detail/2400-20)
05:58:41	2871/2871	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d5-b37-5a558863e7442%22	http://fiisha.com/images/media/2020/05/thumbnail1589174511MAzbU11805.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174511MAzbU11805.jpg	(from http://fiisha.com/product-detail/2400-20)
05:58:44	530177/530177	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jun%202020%2003:53:10%20GMT	http://fiisha.com/shop?category=%d9%85%d9%83%d8%a7%d9%86%d8%b3	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shopc505	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.103.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.104.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.105.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.106.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.107.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.108.delayed	(from http://fiisha.com/product-detail/2400-20)
05:58:44	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.109.delayed	(from http://fiisha.com/product-detail/tv)
05:58:47	2822/2822	---M--	200	added ('OK')	image/jpeg	etag:%22a781f98-b06-5a52dee8a417d%22	http://fiisha.com/images/media/2020/05/thumbnail1588991577lsEoe09402.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1588991577lsEoe09402.jpg	(from http://fiisha.com/product-detail/tv)
05:58:47	39340/39340	---M--	200	added ('OK')	image/jpeg	etag:%22a781f9a-99ac-5a52dee8dfe87%22	http://fiisha.com/images/media/2020/05/large1588991577lsEoe09402.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/large1588991577lsEoe09402.jpg	(from http://fiisha.com/product-detail/tv)
05:58:49	530158/530158	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jun%202020%2003:53:16%20GMT	http://fiisha.com/shop?category=%d8%b4%d8%a7%d8%b4%d8%a7%d8%aa	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shop.10c5a6a.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.10d.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.10e.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.10f.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.110.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.111.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.112.delayed	(from http://fiisha.com/product-detail/tv)
05:58:50	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.113.delayed	(from http://fiisha.com/product-detail/43-43)
05:58:54	18657/18657	---M--	200	added ('OK')	image/jpeg	etag:%22a781fa3-48e1-5a52deedd5efc%22	http://fiisha.com/images/media/2020/05/4hcV709102.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/4hcV709102.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:55	7907/7907	---M--	200	added ('OK')	image/jpeg	etag:%22a781f9f-1ee3-5a52deebad714%22	http://fiisha.com/images/media/2020/05/hda1i09802.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/hda1i09802.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:55	19324/19324	---M--	200	added ('OK')	image/jpeg	etag:%22a781fa6-4b7c-5a52deee2027e%22	http://fiisha.com/images/media/2020/05/large15889915834hcV709102.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/large15889915834hcV709102.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:56	11999/11999	---M--	200	added ('OK')	image/jpeg	etag:%22a781fa2-2edf-5a52deebebf16%22	http://fiisha.com/images/media/2020/05/large1588991581hda1i09802.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/large1588991581hda1i09802.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:57	14968/14968	---M--	200	added ('OK')	image/jpeg	etag:%22a781f9b-3a78-5a52deea4fd4a%22	http://fiisha.com/images/media/2020/05/Ser7109102.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/Ser7109102.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:58	5564/5564	---M--	200	added ('OK')	image/jpeg	etag:%22a781fa8-15bc-5a52e5b7877fe%22	http://fiisha.com/images/media/2020/05/thumbnail1588993405kte6J09103.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1588993405kte6J09103.jpg	(from http://fiisha.com/product-detail/43-43)
05:58:58	97131/97131	---M--	200	added ('OK')	image/jpeg	etag:%22a781fa7-17b6b-5a52e5b75c0ad%22	http://fiisha.com/images/media/2020/05/kte6J09103.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/kte6J09103.jpg	(from http://fiisha.com/product-detail/43-43)
